macaulay_photo_catalog_id,macaulay_url,order,family,ebird_species_group,sci_name,common_name,species_category,ebird_species_code,ebird_taxon_order,ebird_checklist_id,species_range,extinct,extinct_year,sex_bird_photo,age_bird_photo,macaulay_photographer_userId,photo_latitude,photo_longitude,macaulay_rating_count_may2021,macaulay_photo_user_rating_may21,photo_width_px,photo_height_px,source,plumageparts_split,plumageparts_mask_filename,plumageparts_segmentation_width_px,plumageparts_segmentation_height_px
87837501,https://macaulaylibrary.org/asset/87837501,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Eupetomena macroura,Swallow-tailed Hummingbird,species,swthum1,4799,S43265167,,,,Unknown,Unknown,USER623195,-23.3192,-45.1647,13.0,4.692307692,2206.0,1465.0,ebird,train,Eupetomena_macroura_Unknown_87837501.png,1200,797
87856501,https://macaulaylibrary.org/asset/87856501,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),Ovenbirds,Cinclodes pabsti,Long-tailed Cinclodes,species,lotcin1,14345,S43270542,,,,Unknown,Unknown,USER623195,-27.9547,-49.8765,2.0,4.5,1920.0,1281.0,ebird,train,Cinclodes_pabsti_Unknown_87856501.png,1200,801
87858851,https://macaulaylibrary.org/asset/87858851,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Amazona pretrei,Red-spectacled Parrot,species,respar2,12251,S43270542,"SE Brazil (Rio Grande do Sul); vagrant to Paraguay, Argentina",,,Unknown,Unknown,USER623195,-27.9547,-49.8765,16.0,4.875,1920.0,1281.0,ebird,train,Amazona_pretrei_Unknown_87858851.png,1200,801
87862791,https://macaulaylibrary.org/asset/87862791,Galbuliformes,Galbulidae (Jacamars),Puffbirds and Jacamars,Galbula dea,Paradise Jacamar,species,parjac1,9968,S43271619,,,,Unknown,Unknown,USER623195,-2.7945,-60.0416,7.0,5.0,1479.0,2216.0,ebird,train,Galbula_dea_Unknown_87862791.png,801,1200
87943951,https://macaulaylibrary.org/asset/87943951,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",Shrike-Babblers and Erpornis,Pteruthius rufiventer,Black-headed Shrike-Babbler,species,bhsbab1,18176,S43287169,"Nepal to Bhutan, Assam, n Myanmar, Sichuan, nw Yunnan, nw Vietnam (Fansipan Mountain)",,,Unknown,Unknown,USER538395,28.2193,95.847,5.0,5.0,3947.0,2672.0,ebird,train,Pteruthius_rufiventer_Unknown_87943951.png,1200,812
88072591,https://macaulaylibrary.org/asset/88072591,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Enicurus scouleri,Little Forktail,species,litfor1,28298,S43315251,,,,Unknown,Unknown,USER444880,30.7257,79.605,5.0,4.6,4320.0,2880.0,ebird,train,Enicurus_scouleri_Unknown_88072591.png,1200,800
88090611,https://macaulaylibrary.org/asset/88090611,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)","Gulls, Terns, and Skimmers",Chroicocephalus genei,Slender-billed Gull,species,slbgul1,6209,S17705950,Mediterranean basin to nw India; winters to ne Africa,,,Unknown,Adult,USER127404,43.361,4.7883,29.0,4.862068966,3648.0,2158.0,ebird,train,Chroicocephalus_genei_Unknown_88090611.png,1200,710
88090831,https://macaulaylibrary.org/asset/88090831,Passeriformes,Parulidae (New World Warblers),Wood-Warblers,Myioborus albifrons,White-fronted Redstart,species,whfred2,33078,S16455617,"Andes of w Venezuela (Trujillo, Tï¿½chira and Mï¿½rida)",,,,,USER16990,8.6296,-71.0395,3.0,4.333333333,4960.0,2944.0,ebird,test,Myioborus_albifrons_Unknown_88090831.png,1200,712
88215551,https://macaulaylibrary.org/asset/88215551,Passeriformes,Parulidae (New World Warblers),Wood-Warblers,Setophaga pharetra,Arrowhead Warbler,species,arrwar1,32771,S43343101,Montane forests and wooded hills of Jamaica,,,Unknown,Unknown,USER86405,18.3858,-77.4496,10.0,4.2,1498.0,1000.0,ebird,train,Setophaga_pharetra_Unknown_88215551.png,1200,801
88247121,https://macaulaylibrary.org/asset/88247121,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Myophonus horsfieldii,Malabar Whistling-Thrush,species,mawthr1,28287,S33553139,Swift flowing rocky streams of peninsular India,,,Unknown,Unknown,USER105320,10.1343,76.6941,12.0,4.916666667,1200.0,800.0,ebird,train,Myophonus_horsfieldii_Unknown_88247121.png,1200,800
88336601,https://macaulaylibrary.org/asset/88336601,Charadriiformes,Scolopacidae (Sandpipers and Allies),Shorebirds,Lymnocryptes minimus,Jack Snipe,species,jacsni,5912,S43365786,Scandinavia to Siberia; winters tropical Africa and SE Asia,,,Unknown,Adult,USER1032176,46.7858,6.6644,22.0,4.954545455,1350.0,900.0,ebird,train,Lymnocryptes_minimus_Unknown_88336601.png,1200,800
88449571,https://macaulaylibrary.org/asset/88449571,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)","Vultures, Hawks, and Allies",Buteogallus schistaceus,Slate-colored Hawk,species,slchaw2,7912,S43348282,Tropical s Venezuela to e Bolivia and Amazonian Brazil,,,Unknown,Unknown,USER623195,-3.1119,-60.4231,6.0,4.5,1920.0,1281.0,ebird,train,Buteogallus_schistaceus_Unknown_88449571.png,1200,801
88523111,https://macaulaylibrary.org/asset/88523111,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Niltava grandis,Large Niltava,species,larnil1,28018,S43361938,,,,Unknown,Unknown,USER596603,27.0306,88.6571,18.0,4.833333333,1500.0,998.0,ebird,train,Niltava_grandis_Unknown_88523111.png,1200,798
88544191,https://macaulaylibrary.org/asset/88544191,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Pionus maximiliani,Scaly-headed Parrot,species,schpar1,12228,S43288055,,,,,,USER112517,-23.6255,-64.9511,5.0,4.6,2000.0,1333.0,ebird,test,Pionus_maximiliani_Unknown_88544191.png,1200,800
88567561,https://macaulaylibrary.org/asset/88567561,Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticolas and Allies,Prinia flavicans,Black-chested Prinia,species,blcpri1,22337,S43353522,,,,,,USER411520,-22.5344,17.0326,5.0,5.0,2732.0,1745.0,ebird,train,Prinia_flavicans_Unknown_88567561.png,1200,766
88712461,https://macaulaylibrary.org/asset/88712461,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Elaenias, Tyrannulets, and Allies",Pseudotriccus pelzelni,Bronze-olive Pygmy-Tyrant,species,boptyr1,15517,S38651986,,,,Unknown,Juvenile,USER7948,4.7255,-75.5716,7.0,3.571428571,3324.0,2216.0,ebird,test,Pseudotriccus_pelzelni_Unknown_88712461.png,1200,800
88755591,https://macaulaylibrary.org/asset/88755591,Passeriformes,Aegithalidae (Long-tailed Tits),Long-tailed Tits and Bushtit,Aegithalos glaucogularis,Silver-throated Tit,species,lottit5,24214,S43442417,,,,Unknown,Adult,USER178682,38.4915,106.2271,3.0,4.666666667,3762.0,2508.0,ebird,train,Aegithalos_glaucogularis_Unknown_88755591.png,1200,800
88769511,https://macaulaylibrary.org/asset/88769511,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Anthracothorax viridigula,Green-throated Mango,species,grtman1,4252,S43048345,NE Venezuela to the Guianas and n Brazil; Trinidad,,,,,USER359041,10.5972,-61.3943,7.0,4.571428571,1782.0,1624.0,ebird,train,Anthracothorax_viridigula_Unknown_88769511.png,1200,1094
88826391,https://macaulaylibrary.org/asset/88826391,Passeriformes,Icteridae (Troupials and Allies),Blackbirds,Icterus northropi,Bahama Oriole,species,graori3,32393,S43465646,"Bahamas (Andros, Great Abaco and Little Abaco)",,,Unknown,Unknown,USER246531,25.1789,-78.0243,5.0,3.4,4000.0,2664.0,ebird,train,Icterus_northropi_Unknown_88826391.png,1200,799
88830991,https://macaulaylibrary.org/asset/88830991,Passeriformes,Hirundinidae (Swallows),Martins and Swallows,Tachycineta cyaneoviridis,Bahama Swallow,species,bahswa,23090,S43465646,Pine forests of n Bahamas; >in Bahamas and e Cuba,,,Unknown,Unknown,USER246531,25.1789,-78.0243,3.0,4.333333333,4000.0,2664.0,ebird,train,Tachycineta_cyaneoviridis_Unknown_88830991.png,1200,799
88834711,https://macaulaylibrary.org/asset/88834711,Passeriformes,Teretistridae (Cuban Warblers),Cuban Warblers,Teretistris fornsi,Oriente Warbler,species,oriwar1,32288,S43340754,,,,Unknown,Unknown,USER239148,19.9303,-75.1129,13.0,5.0,2348.0,1761.0,ebird,train,Teretistris_fornsi_Unknown_88834711.png,1200,900
88851861,https://macaulaylibrary.org/asset/88851861,Passeriformes,Thamnophilidae (Typical Antbirds),Antbirds,Drymophila striaticeps,Streak-headed Antbird,species,sthant1,13181,S38651985,,,,,,USER7948,5.2447,-76.1006,3.0,5.0,2913.0,1942.0,ebird,train,Drymophila_striaticeps_Unknown_88851861.png,1200,800
88938751,https://macaulaylibrary.org/asset/88938751,Strigiformes,Strigidae (Owls),Owls,Lophostrix cristata,Crested Owl,species,creowl1,8382,S43491416,,,,Unknown,Unknown,USER623195,-3.0074,-59.9398,14.0,4.857142857,1920.0,1281.0,ebird,train,Lophostrix_cristata_Unknown_88938751.png,1200,801
88973681,https://macaulaylibrary.org/asset/88973681,Charadriiformes,Dromadidae (Crab-Plover),Shorebirds,Dromas ardeola,Crab-Plover,species,craplo1,6067,S43466700,Coastal n Indian Ocean; ranges to Madagascar and Andaman Is.,,,Unknown,Unknown,USER90474,8.7363,98.2224,24.0,4.958333333,3461.0,3409.0,ebird,train,Dromas_ardeola_Unknown_88973681.png,1200,1182
89037921,https://macaulaylibrary.org/asset/89037921,Cuculiformes,Cuculidae (Cuckoos),Cuckoos,Chrysococcyx cupreus,African Emerald Cuckoo,species,afecuc1,3201,S14794633,,,,Male,Adult,USER176986,5.3692,-1.3602,17.0,4.823529412,3076.0,2051.0,ebird,train,Chrysococcyx_cupreus_Unknown_89037921.png,1200,800
89062261,https://macaulaylibrary.org/asset/89062261,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",Contopus pallidus,Jamaican Pewee,species,jampew1,16154,S43453260,Jamaica,,,Unknown,Unknown,USER86405,18.0883,-76.7004,7.0,4.285714286,1499.0,1000.0,ebird,train,Contopus_pallidus_Unknown_89062261.png,1200,801
89260081,https://macaulaylibrary.org/asset/89260081,Passeriformes,Dicaeidae (Flowerpeckers),Flowerpeckers,Dicaeum bicolor,Bicolored Flowerpecker,species,bicflo1,28824,S43551143,,,,,,USER616055,14.5629,121.4972,4.0,4.25,4000.0,3000.0,ebird,train,Dicaeum_bicolor_Male_89260081.png,1200,900
89267191,https://macaulaylibrary.org/asset/89267191,Coraciiformes,Todidae (Todies),Todies,Todus multicolor,Cuban Tody,species,cubtod1,9238,S43526481,Forests and woodlands of Cuba and Isle of Pines,,,,,USER331724,22.4384,-78.3211,100.0,4.95,4329.0,2708.0,ebird,train,Todus_multicolor_Unknown_89267191.png,1200,751
89288581,https://macaulaylibrary.org/asset/89288581,Coraciiformes,Todidae (Todies),Todies,Todus todus,Jamaican Tody,species,jamtod1,9242,S43483376,Hills and mountains of Jamaica,,,Unknown,Unknown,USER86405,18.0745,-76.3458,10.0,4.7,1500.0,1000.0,ebird,train,Todus_todus_Unknown_89288581.png,1200,800
89289221,https://macaulaylibrary.org/asset/89289221,Passeriformes,Parulidae (New World Warblers),Wood-Warblers,Setophaga pityophila,Olive-capped Warbler,species,olcwar1,32852,S43524600,"Pine barrens of e Cuba, Grand Bahama and Abaco",,,Unknown,Adult,USER331724,22.608,-83.6925,10.0,4.9,4072.0,2545.0,ebird,train,Setophaga_pityophila_Unknown_89289221.png,1200,750
89289841,https://macaulaylibrary.org/asset/89289841,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Trochilus polytmus polytmus,Streamertail (Red-billed),group (monotypic),stream2,5001,S43514690,Jamaica (except range of scitulus),,,Unknown,Unknown,USER86405,18.429,-77.9415,12.0,4.416666667,667.0,1000.0,ebird,test,Trochilus_polytmus_polytmus_Unknown_89289841.png,667,1000
89289851,https://macaulaylibrary.org/asset/89289851,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Euneornis campestris,Orangequit,species,orange1,34346,S43514690,Wooded highlands of Jamaica,,,Unknown,Unknown,USER86405,18.429,-77.9415,9.0,5.0,1500.0,1000.0,ebird,train,Euneornis_campestris_Unknown_89289851.png,1200,800
89314711,https://macaulaylibrary.org/asset/89314711,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Waterfowl,Anas nesiotis,Campbell Islands Teal,species,caitea1,559,S21026462,Rediscovered 1975 on Campbell Islands after considered extinct,,,Male,Adult,USER182152,-52.5506,169.1497,9.0,4.444444444,3056.0,2038.0,ebird,test,Anas_nesiotis_Male_89314711.png,1200,800
89329061,https://macaulaylibrary.org/asset/89329061,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",Cyanocorax cristatellus,Curl-crested Jay,species,cucjay1,20340,S43559367,S-central Brazil to e Bolivia and extreme ne Paraguay,,,Unknown,Adult,USER402493,-15.4363,-55.7248,6.0,4.5,1883.0,1274.0,ebird,train,Cyanocorax_cristatellus_Unknown_89329061.png,1200,812
89364261,https://macaulaylibrary.org/asset/89364261,Passeriformes,Turdidae (Thrushes and Allies),Thrushes,Turdus lherminieri,Forest Thrush,species,forthr1,27450,S43366659,,,,Unknown,Unknown,USER19105,16.1797,-61.6806,7.0,4.285714286,2500.0,1500.0,ebird,train,Turdus_lherminieri_Unknown_89364261.png,1200,720
89380041,https://macaulaylibrary.org/asset/89380041,Psittaciformes,Psittacidae (New World and African Parrots),"Parrots, Parakeets, and Allies",Amazona guildingii,St. Vincent Parrot,species,stvpar1,12313,S43454715,Montane forests of St. Vincent (Lesser Antilles),,,Unknown,Unknown,USER19105,13.2157,-61.2154,6.0,3.333333333,2500.0,1500.0,ebird,train,Amazona_guildingii_Unknown_89380041.png,1200,720
89434511,https://macaulaylibrary.org/asset/89434511,Cuculiformes,Cuculidae (Cuckoos),Cuckoos,Clamator jacobinus,Pied Cuckoo,species,piecuc1,3106,S43520253,,,,Unknown,Juvenile,USER221467,8.407,98.2461,11.0,4.181818182,960.0,640.0,ebird,val,Clamator_jacobinus_Unknown_89434511.png,960,640
89603211,https://macaulaylibrary.org/asset/89603211,Passeriformes,Buphagidae (Oxpeckers),Oxpeckers,Buphagus erythrorynchus,Red-billed Oxpecker,species,reboxp1,26611,S43613855,Savanna of e and s Africa,,,Unknown,Unknown,USER240623,-0.3568,36.0903,12.0,4.75,4272.0,3430.0,ebird,test,Buphagus_erythrorynchus_Unknown_89603211.png,1200,963
89603321,https://macaulaylibrary.org/asset/89603321,Passeriformes,Mimidae (Mockingbirds and Thrashers),"Catbirds, Mockingbirds, and Thrashers",Toxostoma crissale,Crissal Thrasher,species,crithr,26975,S7791140,,,,Unknown,Unknown,USER86405,33.377,-112.7719,14.0,4.357142857,1500.0,998.0,ebird,train,Toxostoma_crissale_Unknown_89603321.png,1200,798
89637171,https://macaulaylibrary.org/asset/89637171,Passeriformes,Troglodytidae (Wrens),Wrens,Ferminia cerverai,Zapata Wren,species,zapwre1,26126,S43532897,SW Cuba (dense vegetation of Zapata Swamp),,,Male,Adult,USER331724,22.4176,-81.1832,9.0,4.444444444,4376.0,2738.0,ebird,train,Ferminia_cerverai_Male_89637171.png,1200,751
89709921,https://macaulaylibrary.org/asset/89709921,Passeriformes,Pittidae (Pittas),Old World Pittas,Hydrornis irena,Malayan Banded-Pitta,species,banpit3,12688,S43445445,"s Peninsular Thailand, Malay Peninsula and Sumatra",,,Unknown,Unknown,USER90474,8.9984,98.4589,415.0,4.903614458,4643.0,2807.0,ebird,train,Hydrornis_irena_Unknown_89709921.png,1200,725
89710901,https://macaulaylibrary.org/asset/89710901,Cuculiformes,Cuculidae (Cuckoos),Cuckoos,Carpococcyx renauldi,Coral-billed Ground-Cuckoo,species,cbgcuc1,2962,S43106866,"SE Thailand, Laos, Cambodia and Vietnam",,,,,USER90474,14.4309,101.4003,18.0,4.777777778,5242.0,3223.0,ebird,val,Carpococcyx_renauldi_Unknown_89710901.png,1200,738
89711221,https://macaulaylibrary.org/asset/89711221,Passeriformes,Campephagidae (Cuckooshrikes),Cuckooshrikes,Pericrocotus speciosus,Scarlet Minivet,species,scamin1,17787,S42963695,,,,Unknown,Unknown,USER90474,18.5412,98.5995,14.0,4.857142857,5016.0,3203.0,ebird,train,Pericrocotus_speciosus_Unknown_89711221.png,1200,766
89711761,https://macaulaylibrary.org/asset/89711761,Passeriformes,Muscicapidae (Old World Flycatchers),Old World Flycatchers,Enicurus schistaceus,Slaty-backed Forktail,species,slbfor1,28319,S43635290,Rocky mountain streams of n India to s China and SE Asia,,,Unknown,Unknown,USER90474,3.7164,101.7367,13.0,4.769230769,4592.0,2595.0,ebird,train,Enicurus_schistaceus_Unknown_89711761.png,1200,678
89713011,https://macaulaylibrary.org/asset/89713011,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),Laughingthrushes and Allies,Actinodura strigula,Chestnut-tailed Minla,species,chtmin1,25782,S42916995,,,,Unknown,Unknown,USER90474,18.589,98.4854,12.0,5.0,4814.0,3053.0,ebird,test,Actinodura_strigula_Unknown_89713011.png,1200,761
89715101,https://macaulaylibrary.org/asset/89715101,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),Laughingthrushes and Allies,Leiothrix argentauris,Silver-eared Mesia,species,siemes1,25707,S43635293,,,,Unknown,Unknown,USER90474,3.7164,101.7367,31.0,4.870967742,5052.0,2914.0,ebird,train,Leiothrix_argentauris_Unknown_89715101.png,1200,692
89715231,https://macaulaylibrary.org/asset/89715231,Passeriformes,Sturnidae (Starlings),Starlings and Mynas,Ampeliceps coronatus,Golden-crested Myna,species,gocmyn1,26725,S42868296,"northeastern India to Myanmar, Thailand (including the northern Thai-Malay Peninsula), and Indochina",,,,,USER90474,18.4945,98.6972,12.0,4.833333333,3520.0,2328.0,ebird,train,Ampeliceps_coronatus_Unknown_89715231.png,1200,794
89716441,https://macaulaylibrary.org/asset/89716441,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)","Tree-Babblers, Scimitar-Babblers, and Allies",Mixornis flavicollis,Gray-cheeked Tit-Babbler,species,gyctib1,24881,S43634348,,,,Unknown,Unknown,USER790481,-8.1818,113.0196,1.0,2.0,1062.0,1517.0,ebird,val,Mixornis_flavicollis_Unknown_89716441.png,840,1200
89720411,https://macaulaylibrary.org/asset/89720411,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)","Grouse, Quail, and Allies",Lerwa lerwa,Snow Partridge,species,snopar1,1411,S43268325,Himalayas of e Afghanistan to s Tibet and sw China,,,,,USER462877,30.4863,79.2209,9.0,4.888888889,1366.0,820.0,ebird,val,Lerwa_lerwa_Unknown_89720411.png,1200,720
89724331,https://macaulaylibrary.org/asset/89724331,Passeriformes,Turdidae (Thrushes and Allies),Thrushes,Geokichla citrina,Orange-headed Thrush,species,orhthr1,27308,S36475211,,,,Male,Adult,USER661977,14.4309,101.4003,61.0,4.721311475,1920.0,1280.0,ebird,train,Geokichla_citrina_Male_89724331.png,1200,800
89821091,https://macaulaylibrary.org/asset/89821091,Passeriformes,Monarchidae (Monarch Flycatchers),Monarch Flycatchers,Arses kaupi,Pied Monarch,species,piemon1,20027,S38109832,,,,,,USER714755,-16.6181,145.3231,6.0,4.0,1824.0,1378.0,ebird,test,Arses_kaupi_Male_89821091.png,1200,907
89863051,https://macaulaylibrary.org/asset/89863051,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Elaenias, Tyrannulets, and Allies",Zimmerius villarejoi,Mishana Tyrannulet,species,mistyr1,16022,S42201527,Two disjunct regions in northern Peru: in the Rï¿½o Mayo Valley and along the adjacent Rï¿½o Huallaga (San Martï¿½n); and in the Rï¿½o Nanay drainage (Loreto),,,,,USER162833,-6.0754,-76.9763,3.0,3.333333333,850.0,593.0,ebird,test,Zimmerius_villarejoi_Unknown_89863051.png,850,593
89885011,https://macaulaylibrary.org/asset/89885011,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)","Vultures, Hawks, and Allies",Ictinia plumbea,Plumbeous Kite,species,plukit1,7632,S43607900,E Mexico to ne Argentina and all of Brazil,,,Unknown,Unknown,USER247125,16.7625,-89.1153,10.0,4.6,4464.0,2757.0,ebird,train,Ictinia_plumbea_Unknown_89885011.png,1200,741
89910261,https://macaulaylibrary.org/asset/89910261,Suliformes,Phalacrocoracidae (Cormorants and Shags),Cormorants and Anhingas,Phalacrocorax chalconotus,Stewart Island Shag,species,brosha1,7011,S43306209,,,,Unknown,Unknown,USER58975,-47.0084,168.3414,8.0,4.625,3000.0,2000.0,ebird,train,Phalacrocorax_chalconotus_Unknown_89910261.png,1200,800
90161911,https://macaulaylibrary.org/asset/90161911,Caprimulgiformes,Trochilidae (Hummingbirds),Hummingbirds,Chaetocercus astreans,Santa Marta Woodstar,species,samwoo2,4637,S43732512,Santa Marta Mountains (ne Colombia),,,,,USER191117,11.0969,-74.0763,8.0,5.0,4294.0,2863.0,ebird,train,Chaetocercus_astreans_Unknown_90161911.png,1200,800
90219341,https://macaulaylibrary.org/asset/90219341,Columbiformes,Columbidae (Pigeons and Doves),Pigeons and Doves,Ptilinopus purpuratus,Gray-green Fruit-Dove,species,gygfrd1,2574,S43739703,,,,,,USER682131,-17.5326,-149.8342,7.0,4.0,1253.0,939.0,ebird,train,Ptilinopus_purpuratus_Unknown_90219341.png,1200,899
90298591,https://macaulaylibrary.org/asset/90298591,Passeriformes,Thraupidae (Tanagers and Allies),Tanagers and Allies,Melanospiza bicolor,Black-faced Grassquit,species,bkfgra,34372,S2571309,,,,Male,Juvenile,USER19105,26.1721,-77.1883,5.0,5.0,2500.0,1500.0,ebird,train,Melanospiza_bicolor_Unknown_90298591.png,1200,720
